"","nuB","nuF","TB","TF","nuF_scaled_dip_fixtheta","TF_scaled_gen_fixtheta","LL_model","LL_data","LL_diff"
"2273",1.45113705136,0.134283241120371,0.134153141249691,8.26616521177774e-05,2212.82018325297,2.72432167500766,-1212.52371827606,-147.838757443416,-1025.17306217301
"2274",1.45113705136,0.148411160978287,0.134153141249691,8.26616521177774e-05,2445.6306661408,2.72432167500766,-1262.08556581516,-147.838757443416,-1074.7349097121
"2275",1.45113705136,0.164025477186531,0.134153141249691,8.26616521177774e-05,2702.93510536211,2.72432167500766,-1308.10940408456,-147.838757443416,-1120.75874798151
"2276",1.45113705136,0.181282573284401,0.134153141249691,8.26616521177774e-05,2987.31050642554,2.72432167500766,-1350.7295360961,-147.838757443416,-1163.37887999305
"2277",1.45113705136,0.20035528590014,0.134153141249691,8.26616521177774e-05,3301.6050012066,2.72432167500766,-1390.10333875258,-147.838757443416,-1202.75268264953
"2278",1.45113705136,0.221434635777982,0.134153141249691,8.26616521177774e-05,3648.96637311248,2.72432167500766,-1426.40333915962,-147.838757443416,-1239.05268305657
"2279",1.45113705136,0.244731740926299,0.134153141249691,8.26616521177774e-05,4032.87358337524,2.72432167500766,-1459.81085753109,-147.838757443416,-1272.46020142804
"2280",1.45113705136,0.270479931047772,0.134153141249691,8.26616521177774e-05,4457.17161422152,2.72432167500766,-1490.51094944333,-147.838757443416,-1303.16029334028
"2281",1.45113705136,0.298937084428454,0.134153141249691,8.26616521177774e-05,4926.10997788711,2.72432167500766,-1518.68842074246,-147.838757443416,-1331.33776463941
"2282",1.45113705136,0.330388210690579,0.134153141249691,8.26616521177774e-05,5444.38527715906,2.72432167500766,-1544.52472545998,-147.838757443416,-1357.17406935693
"2283",1.45113705136,0.365148305276415,0.134153141249691,8.26616521177774e-05,6017.18824370624,2.72432167500766,-1568.19559028582,-147.838757443416,-1380.84493418277
"2284",1.45113705136,0.403565504251934,0.134153141249691,8.26616521177774e-05,6650.25572530562,2.72432167500766,-1589.86923871719,-147.838757443416,-1402.51858261414
"2285",1.45113705136,0.446024571026914,0.134153141249691,8.26616521177774e-05,7349.92814263685,2.72432167500766,-1609.70511300577,-147.838757443416,-1422.35445690271
"2286",1.45113705136,0.492950749912341,0.134153141249691,8.26616521177774e-05,8123.2129910978,2.72432167500766,-1627.85301336786,-147.838757443416,-1440.50235726481
"2287",1.45113705136,0.544814025110013,0.134153141249691,8.26616521177774e-05,8977.85502363659,2.72432167500766,-1644.45259021071,-147.838757443416,-1457.10193410766
"2288",1.45113705136,0.602133827789805,0.134153141249691,8.26616521177774e-05,9922.4138175089,2.72432167500766,-1659.63313756447,-147.838757443416,-1472.28248146141
"2289",1.45113705136,0.665484238397848,0.134153141249691,8.26616521177774e-05,10966.3495018225,2.72432167500766,-1673.51364385255,-147.838757443416,-1486.1629877495
"2290",1.45113705136,0.735499736298759,0.134153141249691,8.26616521177774e-05,12120.1175044637,2.72432167500766,-1686.20306076901,-147.838757443416,-1498.85240466596
"2291",1.45113705136,0.81288155433689,0.134153141249691,8.26616521177774e-05,13395.2732673343,2.72432167500766,-1697.8007525031,-147.838757443416,-1510.45009640005
"2292",1.45113705136,0.898404701960017,0.134153141249691,8.26616521177774e-05,14804.5879786626,2.72432167500766,-1708.39708765474,-147.838757443416,-1521.04643155169
"2293",1.45113705136,0.992925727244834,0.134153141249691,8.26616521177774e-05,16362.1764814938,2.72432167500766,-1718.07413509884,-147.838757443416,-1530.72347899579
"2294",1.45113705136,1.09739129556399,0.134153141249691,8.26616521177774e-05,18083.6386394142,2.72432167500766,-1726.90642486827,-147.838757443416,-1539.55576876522
"2295",1.45113705136,1.21284767081341,0.134153141249691,8.26616521177774e-05,19986.2155753413,2.72432167500766,-1734.96173570439,-147.838757443416,-1547.61107960134
"2296",1.45113705136,1.34045119415816,0.134153141249691,8.26616521177774e-05,22088.9623481745,2.72432167500766,-1742.30187375285,-147.838757443416,-1554.9512176498
"2297",1.45113705136,1.48147986524555,0.134153141249691,8.26616521177774e-05,24412.9387967307,2.72432167500766,-1748.9834113681,-147.838757443416,-1561.63275526505
"2298",1.45113705136,1.63734614187603,0.134153141249691,8.26616521177774e-05,26981.420462341,2.72432167500766,-1755.05836135795,-147.838757443416,-1567.7077052549
"2299",1.45113705136,1.80961108632547,0.134153141249691,8.26616521177774e-05,29820.1317025843,2.72432167500766,-1760.57476947707,-147.838757443416,-1573.22411337402
"2300",1.45113705136,2,0.134153141249691,8.26616521177774e-05,32957.5033308796,2.72432167500766,-1765.5772159872,-147.838757443416,-1578.22655988415
"2301",1.45113705136,1e-04,0.134144811632977,9.0991268831718e-05,1.64787516654398,2.99884504560231,-1376197.45146694,-147.838757443416,-1376010.10081084
"2302",1.45113705136,0.000110520985150523,0.134144811632977,9.0991268831718e-05,1.82124786811524,2.99884504560231,-1361165.47015658,-147.838757443416,-1360978.11950048
"2303",1.45113705136,0.000122148881586422,0.134144811632977,9.0991268831718e-05,2.01286108587386,2.99884504560231,-1341081.4769724,-147.838757443416,-1340894.1263163
"2304",1.45113705136,0.00013500014727966,0.134144811632977,9.0991268831718e-05,2.22463390181931,2.99884504560231,-1315386.04445641,-147.838757443416,-1315198.69380031
"2305",1.45113705136,0.000149203492728137,0.134144811632977,9.0991268831718e-05,2.45868730428323,2.99884504560231,-1283788.8534652,-147.838757443416,-1283601.5028091
"2306",1.45113705136,0.000164901170042127,0.134144811632977,9.0991268831718e-05,2.71736543046467,2.99884504560231,-1246306.25293597,-147.838757443416,-1246118.90227987
"2307",1.45113705136,0.000182250397655298,0.134144811632977,9.0991268831718e-05,3.00325904388932,2.99884504560231,-1203285.70005654,-147.838757443416,-1203098.34940043
"2308",1.45113705136,0.000201424934929382,0.134144811632977,9.0991268831718e-05,3.31923148192866,2.99884504560231,-1155290.05286833,-147.838757443416,-1155102.70221222
"2309",1.45113705136,0.000222616822422753,0.134144811632977,9.0991268831718e-05,3.66844733325387,2.99884504560231,-1103108.22589486,-147.838757443416,-1102920.87523875
"2310",1.45113705136,0.000246038305252418,0.134144811632977,9.0991268831718e-05,4.05440413244028,2.99884504560231,-1047601.01219382,-147.838757443416,-1047413.66153772
"2311",1.45113705136,0.000271923958812624,0.134144811632977,9.0991268831718e-05,4.48096738915652,2.99884504560231,-989652.913037334,-147.838757443416,-989465.562381231
"2312",1.45113705136,0.000300533038140016,0.134144811632977,9.0991268831718e-05,4.95240930276947,2.99884504560231,-930146.60563521,-147.838757443416,-929959.254979107
"2313",1.45113705136,0.000332152074455144,0.134144811632977,9.0991268831718e-05,5.47345155010699,2.99884504560231,-869897.935275724,-147.838757443416,-869710.584619621
"2314",1.45113705136,0.000367097744885724,0.134144811632977,9.0991268831718e-05,6.04931257491483,2.99884504560231,-809581.409231819,-147.838757443416,-809394.058575716
"2315",1.45113705136,0.000405720044113057,0.134144811632977,9.0991268831718e-05,6.68575985263036,2.99884504560231,-749918.912392326,-147.838757443416,-749731.561736223
"2316",1.45113705136,0.000448405789706889,0.134144811632977,9.0991268831718e-05,7.38916765392525,2.99884504560231,-691442.145309709,-147.838757443416,-691254.794653606
"2317",1.45113705136,0.000495582496256038,0.134144811632977,9.0991268831718e-05,8.166580885542,2.99884504560231,-634530.839387774,-147.838757443416,-634343.488731671
"2318",1.45113705136,0.000547722657095728,0.134144811632977,9.0991268831718e-05,9.02578564781535,2.99884504560231,-579699.739189085,-147.838757443416,-579512.388532982
"2319",1.45113705136,0.000605348476514821,0.134144811632977,9.0991268831718e-05,9.97538721554007,2.99884504560231,-527139.223370922,-147.838757443416,-526951.872714819
"2320",1.45113705136,0.000669037099837865,0.134144811632977,9.0991268831718e-05,11.0248962231942,2.99884504560231,-477049.107879677,-147.838757443416,-476861.757223574
"2321",1.45113705136,0.000739426393763299,0.134144811632977,9.0991268831718e-05,12.1848239176971,2.99884504560231,-429864.102931448,-147.838757443416,-429676.752275345
"2322",1.45113705136,0.000817221334850185,0.134144811632977,9.0991268831718e-05,13.4667874326954,2.99884504560231,-385469.40374532,-147.838757443416,-385282.053089217
"2323",1.45113705136,0.000903201070136682,0.134144811632977,9.0991268831718e-05,14.8836261387419,2.99884504560231,-344062.16765726,-147.838757443416,-343874.817001157
"2324",1.45113705136,0.000998226720605131,0.134144811632977,9.0991268831718e-05,16.4495302346583,2.99884504560231,-305648.691699614,-147.838757443416,-305461.341043511
"2325",1.45113705136,0.00110325000564855,0.134144811632977,9.0991268831718e-05,18.1801828679776,2.99884504560231,-270264.259172788,-147.838757443416,-270076.908516685
"2326",1.45113705136,0.00121932277491598,0.134144811632977,9.0991268831718e-05,20.0929172078555,2.99884504560231,-237788.52761877,-147.838757443416,-237601.176962667
"2327",1.45113705136,0.00134760754300184,0.134144811632977,9.0991268831718e-05,22.2068900436009,2.99884504560231,-208122.225809694,-147.838757443416,-207934.875153591
"2328",1.45113705136,0.0014893891324884,0.134144811632977,9.0991268831718e-05,24.5432736474812,2.99884504560231,-181384.902836466,-147.838757443416,-181197.552180363
"2329",1.45113705136,0.00164608754195101,0.134144811632977,9.0991268831718e-05,27.125467823385,2.99884504560231,-157205.335615824,-147.838757443416,-157017.984959721
"2330",1.45113705136,0.00181927216780429,0.134144811632977,9.0991268831718e-05,29.9793342650933,2.99884504560231,-135669.318237436,-147.838757443416,-135481.967581333
"2331",1.45113705136,0.00201067752242659,0.134144811632977,9.0991268831718e-05,33.1334555713495,2.99884504560231,-116406.528946618,-147.838757443416,-116219.178290515
"2332",1.45113705136,0.002222220605986,0.134144811632977,9.0991268831718e-05,36.6194215118664,2.99884504560231,-99351.9273058848,-147.838757443416,-99164.5766497818
"2333",1.45113705136,0.00245602010595366,0.134144811632977,9.0991268831718e-05,40.4721454113375,2.99884504560231,-84376.3951805821,-147.838757443416,-84189.0445244791
"2334",1.45113705136,0.00271441761659491,0.134144811632977,9.0991268831718e-05,44.7302138201625,2.99884504560231,-71296.038373826,-147.838757443416,-71108.687717723
"2335",1.45113705136,0.00300000109096005,0.134144811632977,9.0991268831718e-05,49.4362729739791,2.99884504560231,-59890.6348715036,-147.838757443416,-59703.2842154005
"2336",1.45113705136,0.00331563076025549,0.134144811632977,9.0991268831718e-05,54.6374559125436,2.99884504560231,-49926.8974317166,-147.838757443416,-49739.5467756135
"2337",1.45113705136,0.00366446778018815,0.134144811632977,9.0991268831718e-05,60.385854535726,2.99884504560231,-41480.0760258741,-147.838757443416,-41292.725369771
"2338",1.45113705136,0.00405000589118746,0.134144811632977,9.0991268831718e-05,66.7390413244464,2.99884504560231,-34267.80629504,-147.838757443416,-34080.455638937
"2339",1.45113705136,0.00447610640959462,0.134144811632977,9.0991268831718e-05,73.7606459517931,2.99884504560231,-27988.2036226389,-147.838757443416,-27800.8529665359
"2340",1.45113705136,0.00494703690026969,0.134144811632977,9.0991268831718e-05,81.5209925593114,2.99884504560231,-22879.5109834218,-147.838757443416,-22692.1603273187
"2341",1.45113705136,0.00546751391793797,0.134144811632977,9.0991268831718e-05,90.0978040810357,2.99884504560231,-18434.0340421282,-147.838757443416,-18246.6833860252
"2342",1.45113705136,0.00604275024534702,0.134144811632977,9.0991268831718e-05,99.576980669349,2.99884504560231,-14796.9072889643,-147.838757443416,-14609.5566328612
"2343",1.45113705136,0.00667850710134319,0.134144811632977,9.0991268831718e-05,110.053460018911,2.99884504560231,-11799.1676345258,-147.838757443416,-11611.8169784228
"2344",1.45113705136,0.00738115184175216,0.134144811632977,9.0991268831718e-05,121.632168205138,2.99884504560231,-9213.68096111598,-147.838757443416,-9026.33030501293
"2345",1.45113705136,0.00815772173096048,0.134144811632977,9.0991268831718e-05,134.42907056026,2.99884504560231,-7211.23348082975,-147.838757443416,-7023.88282472669
"2346",1.45113705136,0.00901599442289585,0.134144811632977,9.0991268831718e-05,148.572333111891,2.99884504560231,-5589.93132488866,-147.838757443416,-5402.58066878561
"2347",1.45113705136,0.00996456585730073,0.134144811632977,9.0991268831718e-05,164.203606216379,2.99884504560231,-4238.99196328229,-147.838757443416,-4051.64130717923
"2348",1.45113705136,0.0110129363514615,0.134144811632977,9.0991268831718e-05,181.479443243028,2.99884504560231,-3130.63272007421,-147.838757443416,-2943.28206397116
"2349",1.45113705136,0.0121716057496353,0.134144811632977,9.0991268831718e-05,200.572868517879,2.99884504560231,-2314.8335354579,-147.838757443416,-2127.48287935485
"2350",1.45113705136,0.0134521785831347,0.134144811632977,9.0991268831718e-05,221.675110230624,2.99884504560231,-1696.35886006447,-147.838757443416,-1509.00820396142
"2351",1.45113705136,0.0148674802942882,0.134144811632977,9.0991268831718e-05,244.997515660395,2.99884504560231,-1212.06658450939,-147.838757443416,-1024.71592840634
"2352",1.45113705136,0.0164316856883072,0.134144811632977,9.0991268831718e-05,270.773667902176,2.99884504560231,-842.968425403873,-147.838757443416,-655.617769300821
"2353",1.45113705136,0.0181604608995546,0.134144811632977,9.0991268831718e-05,299.261725293691,2.99884504560231,-572.02289331262,-147.838757443416,-384.672237209568
