"","SampleId","PopId","SubPopId","K","run","variable","value"
"5212","ENPCA07","ENP","CA","K = 6",4,"Cluster3",0.99995
"5213","ENPCA08","ENP","CA","K = 6",4,"Cluster3",0.031917
"5214","ENPCA09","ENP","CA","K = 6",4,"Cluster3",1e-05
"5215","ENPOR10","ENP","OR","K = 6",4,"Cluster3",1e-05
"5216","ENPOR11","ENP","OR","K = 6",4,"Cluster3",0.99995
"5217","ENPOR12","ENP","OR","K = 6",4,"Cluster3",1e-05
"5218","ENPOR13","ENP","OR","K = 6",4,"Cluster3",1e-05
"5219","ENPWA14","ENP","WA","K = 6",4,"Cluster3",1e-05
"5220","ENPWA15","ENP","WA","K = 6",4,"Cluster3",0.077524
"5221","ENPAK19","ENP","AK","K = 6",5,"Cluster3",0.182575
"5222","ENPAK20","ENP","AK","K = 6",5,"Cluster3",0.202767
"5223","ENPAK21","ENP","AK","K = 6",5,"Cluster3",1e-05
"5224","ENPAK22","ENP","AK","K = 6",5,"Cluster3",0.99995
"5225","ENPAK23","ENP","AK","K = 6",5,"Cluster3",0.211934
"5226","ENPAK24","ENP","AK","K = 6",5,"Cluster3",0.177313
"5227","ENPAK25","ENP","AK","K = 6",5,"Cluster3",0.147573
"5228","ENPAK26","ENP","AK","K = 6",5,"Cluster3",1e-05
"5229","ENPAK27","ENP","AK","K = 6",5,"Cluster3",1e-05
"5230","ENPAK28","ENP","AK","K = 6",5,"Cluster3",1e-05
"5231","ENPAK29","ENP","AK","K = 6",5,"Cluster3",0.220833
"5232","ENPAK30","ENP","AK","K = 6",5,"Cluster3",0.240265
"5233","ENPBC16","ENP","BC","K = 6",5,"Cluster3",0.99995
"5234","ENPBC17","ENP","BC","K = 6",5,"Cluster3",1e-05
"5235","ENPBC18","ENP","BC","K = 6",5,"Cluster3",1e-05
"5236","ENPCA01","ENP","CA","K = 6",5,"Cluster3",1e-05
"5237","ENPCA02","ENP","CA","K = 6",5,"Cluster3",0.99995
"5238","ENPCA03","ENP","CA","K = 6",5,"Cluster3",0.99995
"5239","ENPCA04","ENP","CA","K = 6",5,"Cluster3",1e-05
"5240","ENPCA05","ENP","CA","K = 6",5,"Cluster3",1e-05
"5241","ENPCA06","ENP","CA","K = 6",5,"Cluster3",0.148557
"5242","ENPCA07","ENP","CA","K = 6",5,"Cluster3",1e-05
"5243","ENPCA08","ENP","CA","K = 6",5,"Cluster3",1e-05
"5244","ENPCA09","ENP","CA","K = 6",5,"Cluster3",1e-05
"5245","ENPOR10","ENP","OR","K = 6",5,"Cluster3",0.135181
"5246","ENPOR11","ENP","OR","K = 6",5,"Cluster3",1e-05
"5247","ENPOR12","ENP","OR","K = 6",5,"Cluster3",1e-05
"5248","ENPOR13","ENP","OR","K = 6",5,"Cluster3",1e-05
"5249","ENPWA14","ENP","WA","K = 6",5,"Cluster3",1e-05
"5250","ENPWA15","ENP","WA","K = 6",5,"Cluster3",1e-05
"5251","ENPAK19","ENP","AK","K = 6",6,"Cluster3",0.1261
"5252","ENPAK20","ENP","AK","K = 6",6,"Cluster3",1e-05
"5253","ENPAK21","ENP","AK","K = 6",6,"Cluster3",0.99995
"5254","ENPAK22","ENP","AK","K = 6",6,"Cluster3",0.14937
"5255","ENPAK23","ENP","AK","K = 6",6,"Cluster3",1e-05
"5256","ENPAK24","ENP","AK","K = 6",6,"Cluster3",1e-05
"5257","ENPAK25","ENP","AK","K = 6",6,"Cluster3",1e-05
"5258","ENPAK26","ENP","AK","K = 6",6,"Cluster3",0.168728
"5259","ENPAK27","ENP","AK","K = 6",6,"Cluster3",0.123077
"5260","ENPAK28","ENP","AK","K = 6",6,"Cluster3",1e-05
"5261","ENPAK29","ENP","AK","K = 6",6,"Cluster3",0.150788
"5262","ENPAK30","ENP","AK","K = 6",6,"Cluster3",0.169597
"5263","ENPBC16","ENP","BC","K = 6",6,"Cluster3",0.157911
"5264","ENPBC17","ENP","BC","K = 6",6,"Cluster3",0.99995
"5265","ENPBC18","ENP","BC","K = 6",6,"Cluster3",1e-05
"5266","ENPCA01","ENP","CA","K = 6",6,"Cluster3",0.99995
"5267","ENPCA02","ENP","CA","K = 6",6,"Cluster3",1e-05
"5268","ENPCA03","ENP","CA","K = 6",6,"Cluster3",1e-05
"5269","ENPCA04","ENP","CA","K = 6",6,"Cluster3",0.234257
"5270","ENPCA05","ENP","CA","K = 6",6,"Cluster3",1e-05
"5271","ENPCA06","ENP","CA","K = 6",6,"Cluster3",1e-05
"5272","ENPCA07","ENP","CA","K = 6",6,"Cluster3",1e-05
"5273","ENPCA08","ENP","CA","K = 6",6,"Cluster3",0.123073
"5274","ENPCA09","ENP","CA","K = 6",6,"Cluster3",0.274394
"5275","ENPOR10","ENP","OR","K = 6",6,"Cluster3",0.130071
"5276","ENPOR11","ENP","OR","K = 6",6,"Cluster3",0.167456
"5277","ENPOR12","ENP","OR","K = 6",6,"Cluster3",1e-05
"5278","ENPOR13","ENP","OR","K = 6",6,"Cluster3",1e-05
"5279","ENPWA14","ENP","WA","K = 6",6,"Cluster3",1e-05
"5280","ENPWA15","ENP","WA","K = 6",6,"Cluster3",1e-05
"5281","ENPAK19","ENP","AK","K = 6",7,"Cluster3",0.513965
"5282","ENPAK20","ENP","AK","K = 6",7,"Cluster3",0.501397
"5283","ENPAK21","ENP","AK","K = 6",7,"Cluster3",1e-05
"5284","ENPAK22","ENP","AK","K = 6",7,"Cluster3",0.510313
"5285","ENPAK23","ENP","AK","K = 6",7,"Cluster3",0.481478
"5286","ENPAK24","ENP","AK","K = 6",7,"Cluster3",1e-05
"5287","ENPAK25","ENP","AK","K = 6",7,"Cluster3",0.99995
"5288","ENPAK26","ENP","AK","K = 6",7,"Cluster3",1e-05
"5289","ENPAK27","ENP","AK","K = 6",7,"Cluster3",0.99995
"5290","ENPAK28","ENP","AK","K = 6",7,"Cluster3",0.58203
"5291","ENPAK29","ENP","AK","K = 6",7,"Cluster3",0.543602
"5292","ENPAK30","ENP","AK","K = 6",7,"Cluster3",0.463496
"5293","ENPBC16","ENP","BC","K = 6",7,"Cluster3",0.472379
"5294","ENPBC17","ENP","BC","K = 6",7,"Cluster3",1e-05
"5295","ENPBC18","ENP","BC","K = 6",7,"Cluster3",0.99995
"5296","ENPCA01","ENP","CA","K = 6",7,"Cluster3",0.381727
"5297","ENPCA02","ENP","CA","K = 6",7,"Cluster3",1e-05
"5298","ENPCA03","ENP","CA","K = 6",7,"Cluster3",1e-05
"5299","ENPCA04","ENP","CA","K = 6",7,"Cluster3",1e-05
"5300","ENPCA05","ENP","CA","K = 6",7,"Cluster3",0.305993
"5301","ENPCA06","ENP","CA","K = 6",7,"Cluster3",1e-05
"5302","ENPCA07","ENP","CA","K = 6",7,"Cluster3",0.99995
"5303","ENPCA08","ENP","CA","K = 6",7,"Cluster3",1e-05
"5304","ENPCA09","ENP","CA","K = 6",7,"Cluster3",0.397563
"5305","ENPOR10","ENP","OR","K = 6",7,"Cluster3",0.432594
"5306","ENPOR11","ENP","OR","K = 6",7,"Cluster3",0.99995
"5307","ENPOR12","ENP","OR","K = 6",7,"Cluster3",1e-05
"5308","ENPOR13","ENP","OR","K = 6",7,"Cluster3",1e-05
"5309","ENPWA14","ENP","WA","K = 6",7,"Cluster3",1e-05
"5310","ENPWA15","ENP","WA","K = 6",7,"Cluster3",1e-05
"5311","ENPAK19","ENP","AK","K = 6",8,"Cluster3",0.163928
"5312","ENPAK20","ENP","AK","K = 6",8,"Cluster3",1e-05
"5313","ENPAK21","ENP","AK","K = 6",8,"Cluster3",0.156157
"5314","ENPAK22","ENP","AK","K = 6",8,"Cluster3",0.999949
"5315","ENPAK23","ENP","AK","K = 6",8,"Cluster3",1e-05
"5316","ENPAK24","ENP","AK","K = 6",8,"Cluster3",1e-05
"5317","ENPAK25","ENP","AK","K = 6",8,"Cluster3",0.123053
"5318","ENPAK26","ENP","AK","K = 6",8,"Cluster3",0.140179
"5319","ENPAK27","ENP","AK","K = 6",8,"Cluster3",1e-05
"5320","ENPAK28","ENP","AK","K = 6",8,"Cluster3",0.314342
"5321","ENPAK29","ENP","AK","K = 6",8,"Cluster3",0.16297
"5322","ENPAK30","ENP","AK","K = 6",8,"Cluster3",1e-05
"5323","ENPBC16","ENP","BC","K = 6",8,"Cluster3",0.99995
"5324","ENPBC17","ENP","BC","K = 6",8,"Cluster3",1e-05
"5325","ENPBC18","ENP","BC","K = 6",8,"Cluster3",1e-05
"5326","ENPCA01","ENP","CA","K = 6",8,"Cluster3",1e-05
"5327","ENPCA02","ENP","CA","K = 6",8,"Cluster3",1e-05
"5328","ENPCA03","ENP","CA","K = 6",8,"Cluster3",1e-05
"5329","ENPCA04","ENP","CA","K = 6",8,"Cluster3",0.249475
"5330","ENPCA05","ENP","CA","K = 6",8,"Cluster3",0.170473
"5331","ENPCA06","ENP","CA","K = 6",8,"Cluster3",1e-05
"5332","ENPCA07","ENP","CA","K = 6",8,"Cluster3",0.14958
"5333","ENPCA08","ENP","CA","K = 6",8,"Cluster3",0.99995
"5334","ENPCA09","ENP","CA","K = 6",8,"Cluster3",0.0938
"5335","ENPOR10","ENP","OR","K = 6",8,"Cluster3",1e-05
"5336","ENPOR11","ENP","OR","K = 6",8,"Cluster3",1e-05
"5337","ENPOR12","ENP","OR","K = 6",8,"Cluster3",1e-05
"5338","ENPOR13","ENP","OR","K = 6",8,"Cluster3",1e-05
"5339","ENPWA14","ENP","WA","K = 6",8,"Cluster3",1e-05
"5340","ENPWA15","ENP","WA","K = 6",8,"Cluster3",0.142818
"5341","ENPAK19","ENP","AK","K = 6",9,"Cluster3",1e-05
"5342","ENPAK20","ENP","AK","K = 6",9,"Cluster3",0.172596
"5343","ENPAK21","ENP","AK","K = 6",9,"Cluster3",1e-05
"5344","ENPAK22","ENP","AK","K = 6",9,"Cluster3",0.103353
"5345","ENPAK23","ENP","AK","K = 6",9,"Cluster3",0.162702
"5346","ENPAK24","ENP","AK","K = 6",9,"Cluster3",0.159267
"5347","ENPAK25","ENP","AK","K = 6",9,"Cluster3",1e-05
"5348","ENPAK26","ENP","AK","K = 6",9,"Cluster3",1e-05
"5349","ENPAK27","ENP","AK","K = 6",9,"Cluster3",1e-05
"5350","ENPAK28","ENP","AK","K = 6",9,"Cluster3",1e-05
"5351","ENPAK29","ENP","AK","K = 6",9,"Cluster3",1e-05
"5352","ENPAK30","ENP","AK","K = 6",9,"Cluster3",0.99995
"5353","ENPBC16","ENP","BC","K = 6",9,"Cluster3",1e-05
"5354","ENPBC17","ENP","BC","K = 6",9,"Cluster3",0.105374
"5355","ENPBC18","ENP","BC","K = 6",9,"Cluster3",1e-05
"5356","ENPCA01","ENP","CA","K = 6",9,"Cluster3",0.99995
"5357","ENPCA02","ENP","CA","K = 6",9,"Cluster3",1e-05
"5358","ENPCA03","ENP","CA","K = 6",9,"Cluster3",1e-05
"5359","ENPCA04","ENP","CA","K = 6",9,"Cluster3",0.466413
"5360","ENPCA05","ENP","CA","K = 6",9,"Cluster3",0.99995
"5361","ENPCA06","ENP","CA","K = 6",9,"Cluster3",0.150972
"5362","ENPCA07","ENP","CA","K = 6",9,"Cluster3",1e-05
"5363","ENPCA08","ENP","CA","K = 6",9,"Cluster3",1e-05
"5364","ENPCA09","ENP","CA","K = 6",9,"Cluster3",0.264723
"5365","ENPOR10","ENP","OR","K = 6",9,"Cluster3",0.056903
"5366","ENPOR11","ENP","OR","K = 6",9,"Cluster3",0.168837
"5367","ENPOR12","ENP","OR","K = 6",9,"Cluster3",1e-05
"5368","ENPOR13","ENP","OR","K = 6",9,"Cluster3",1e-05
"5369","ENPWA14","ENP","WA","K = 6",9,"Cluster3",1e-05
"5370","ENPWA15","ENP","WA","K = 6",9,"Cluster3",0.209351
"5371","ENPAK19","ENP","AK","K = 6",10,"Cluster3",1e-05
"5372","ENPAK20","ENP","AK","K = 6",10,"Cluster3",0.36477
"5373","ENPAK21","ENP","AK","K = 6",10,"Cluster3",1e-05
"5374","ENPAK22","ENP","AK","K = 6",10,"Cluster3",0.389712
"5375","ENPAK23","ENP","AK","K = 6",10,"Cluster3",0.255643
"5376","ENPAK24","ENP","AK","K = 6",10,"Cluster3",1e-05
"5377","ENPAK25","ENP","AK","K = 6",10,"Cluster3",0.385198
"5378","ENPAK26","ENP","AK","K = 6",10,"Cluster3",0.333118
"5379","ENPAK27","ENP","AK","K = 6",10,"Cluster3",0.365759
"5380","ENPAK28","ENP","AK","K = 6",10,"Cluster3",1e-05
"5381","ENPAK29","ENP","AK","K = 6",10,"Cluster3",1e-05
"5382","ENPAK30","ENP","AK","K = 6",10,"Cluster3",0.364207
"5383","ENPBC16","ENP","BC","K = 6",10,"Cluster3",0.99995
"5384","ENPBC17","ENP","BC","K = 6",10,"Cluster3",1e-05
"5385","ENPBC18","ENP","BC","K = 6",10,"Cluster3",0.99995
"5386","ENPCA01","ENP","CA","K = 6",10,"Cluster3",0.99995
"5387","ENPCA02","ENP","CA","K = 6",10,"Cluster3",1e-05
"5388","ENPCA03","ENP","CA","K = 6",10,"Cluster3",1e-05
"5389","ENPCA04","ENP","CA","K = 6",10,"Cluster3",0.99995
"5390","ENPCA05","ENP","CA","K = 6",10,"Cluster3",0.473239
"5391","ENPCA06","ENP","CA","K = 6",10,"Cluster3",0.330492
"5392","ENPCA07","ENP","CA","K = 6",10,"Cluster3",1e-05
"5393","ENPCA08","ENP","CA","K = 6",10,"Cluster3",0.395888
"5394","ENPCA09","ENP","CA","K = 6",10,"Cluster3",0.397585
"5395","ENPOR10","ENP","OR","K = 6",10,"Cluster3",1e-05
"5396","ENPOR11","ENP","OR","K = 6",10,"Cluster3",1e-05
"5397","ENPOR12","ENP","OR","K = 6",10,"Cluster3",1e-05
"5398","ENPOR13","ENP","OR","K = 6",10,"Cluster3",1e-05
"5399","ENPWA14","ENP","WA","K = 6",10,"Cluster3",1e-05
"5400","ENPWA15","ENP","WA","K = 6",10,"Cluster3",1e-05
"5401","ENPAK19","ENP","AK","K = 6",1,"Cluster4",0.076262
"5402","ENPAK20","ENP","AK","K = 6",1,"Cluster4",1e-05
"5403","ENPAK21","ENP","AK","K = 6",1,"Cluster4",0.045708
"5404","ENPAK22","ENP","AK","K = 6",1,"Cluster4",1e-05
"5405","ENPAK23","ENP","AK","K = 6",1,"Cluster4",1e-05
"5406","ENPAK24","ENP","AK","K = 6",1,"Cluster4",0.99995
"5407","ENPAK25","ENP","AK","K = 6",1,"Cluster4",0.075499
"5408","ENPAK26","ENP","AK","K = 6",1,"Cluster4",0.178402
"5409","ENPAK27","ENP","AK","K = 6",1,"Cluster4",0.072039
"5410","ENPAK28","ENP","AK","K = 6",1,"Cluster4",1e-05
"5411","ENPAK29","ENP","AK","K = 6",1,"Cluster4",1e-05
"5412","ENPAK30","ENP","AK","K = 6",1,"Cluster4",1e-05
"5413","ENPBC16","ENP","BC","K = 6",1,"Cluster4",0.99995
"5414","ENPBC17","ENP","BC","K = 6",1,"Cluster4",0.018988
"5415","ENPBC18","ENP","BC","K = 6",1,"Cluster4",0.088996
"5416","ENPCA01","ENP","CA","K = 6",1,"Cluster4",1e-05
"5417","ENPCA02","ENP","CA","K = 6",1,"Cluster4",1e-05
"5418","ENPCA03","ENP","CA","K = 6",1,"Cluster4",1e-05
"5419","ENPCA04","ENP","CA","K = 6",1,"Cluster4",1e-05
"5420","ENPCA05","ENP","CA","K = 6",1,"Cluster4",0.032432
"5421","ENPCA06","ENP","CA","K = 6",1,"Cluster4",1e-05
"5422","ENPCA07","ENP","CA","K = 6",1,"Cluster4",1e-05
"5423","ENPCA08","ENP","CA","K = 6",1,"Cluster4",1e-05
"5424","ENPCA09","ENP","CA","K = 6",1,"Cluster4",0.062192
"5425","ENPOR10","ENP","OR","K = 6",1,"Cluster4",0.064205
"5426","ENPOR11","ENP","OR","K = 6",1,"Cluster4",1e-05
"5427","ENPOR12","ENP","OR","K = 6",1,"Cluster4",1e-05
"5428","ENPOR13","ENP","OR","K = 6",1,"Cluster4",1e-05
"5429","ENPWA14","ENP","WA","K = 6",1,"Cluster4",1e-05
"5430","ENPWA15","ENP","WA","K = 6",1,"Cluster4",1e-05
"5431","ENPAK19","ENP","AK","K = 6",2,"Cluster4",1e-05
"5432","ENPAK20","ENP","AK","K = 6",2,"Cluster4",1e-05
"5433","ENPAK21","ENP","AK","K = 6",2,"Cluster4",0.092842
"5434","ENPAK22","ENP","AK","K = 6",2,"Cluster4",1e-05
"5435","ENPAK23","ENP","AK","K = 6",2,"Cluster4",1e-05
"5436","ENPAK24","ENP","AK","K = 6",2,"Cluster4",0.116846
"5437","ENPAK25","ENP","AK","K = 6",2,"Cluster4",0.074141
"5438","ENPAK26","ENP","AK","K = 6",2,"Cluster4",1e-05
"5439","ENPAK27","ENP","AK","K = 6",2,"Cluster4",1e-05
"5440","ENPAK28","ENP","AK","K = 6",2,"Cluster4",1e-05
"5441","ENPAK29","ENP","AK","K = 6",2,"Cluster4",1e-05
"5442","ENPAK30","ENP","AK","K = 6",2,"Cluster4",1e-05
"5443","ENPBC16","ENP","BC","K = 6",2,"Cluster4",1e-05
"5444","ENPBC17","ENP","BC","K = 6",2,"Cluster4",1e-05
"5445","ENPBC18","ENP","BC","K = 6",2,"Cluster4",0.131522
"5446","ENPCA01","ENP","CA","K = 6",2,"Cluster4",1e-05
"5447","ENPCA02","ENP","CA","K = 6",2,"Cluster4",0.99995
"5448","ENPCA03","ENP","CA","K = 6",2,"Cluster4",0.99995
"5449","ENPCA04","ENP","CA","K = 6",2,"Cluster4",1e-05
"5450","ENPCA05","ENP","CA","K = 6",2,"Cluster4",0.99995
"5451","ENPCA06","ENP","CA","K = 6",2,"Cluster4",1e-05
"5452","ENPCA07","ENP","CA","K = 6",2,"Cluster4",1e-05
"5453","ENPCA08","ENP","CA","K = 6",2,"Cluster4",1e-05
"5454","ENPCA09","ENP","CA","K = 6",2,"Cluster4",0.99995
"5455","ENPOR10","ENP","OR","K = 6",2,"Cluster4",1e-05
"5456","ENPOR11","ENP","OR","K = 6",2,"Cluster4",1e-05
"5457","ENPOR12","ENP","OR","K = 6",2,"Cluster4",0.172233
"5458","ENPOR13","ENP","OR","K = 6",2,"Cluster4",1e-05
"5459","ENPWA14","ENP","WA","K = 6",2,"Cluster4",1e-05
"5460","ENPWA15","ENP","WA","K = 6",2,"Cluster4",1e-05
"5461","ENPAK19","ENP","AK","K = 6",3,"Cluster4",1e-05
"5462","ENPAK20","ENP","AK","K = 6",3,"Cluster4",1e-05
"5463","ENPAK21","ENP","AK","K = 6",3,"Cluster4",1e-05
"5464","ENPAK22","ENP","AK","K = 6",3,"Cluster4",0.126638
"5465","ENPAK23","ENP","AK","K = 6",3,"Cluster4",1e-05
"5466","ENPAK24","ENP","AK","K = 6",3,"Cluster4",0.99995
"5467","ENPAK25","ENP","AK","K = 6",3,"Cluster4",0.201656
"5468","ENPAK26","ENP","AK","K = 6",3,"Cluster4",1e-05
"5469","ENPAK27","ENP","AK","K = 6",3,"Cluster4",0.19075
"5470","ENPAK28","ENP","AK","K = 6",3,"Cluster4",1e-05
"5471","ENPAK29","ENP","AK","K = 6",3,"Cluster4",0.183527
"5472","ENPAK30","ENP","AK","K = 6",3,"Cluster4",1e-05
"5473","ENPBC16","ENP","BC","K = 6",3,"Cluster4",0.160866
"5474","ENPBC17","ENP","BC","K = 6",3,"Cluster4",1e-05
"5475","ENPBC18","ENP","BC","K = 6",3,"Cluster4",0.17462
"5476","ENPCA01","ENP","CA","K = 6",3,"Cluster4",1e-05
"5477","ENPCA02","ENP","CA","K = 6",3,"Cluster4",1e-05
"5478","ENPCA03","ENP","CA","K = 6",3,"Cluster4",1e-05
"5479","ENPCA04","ENP","CA","K = 6",3,"Cluster4",1e-05
"5480","ENPCA05","ENP","CA","K = 6",3,"Cluster4",1e-05
"5481","ENPCA06","ENP","CA","K = 6",3,"Cluster4",0.99995
"5482","ENPCA07","ENP","CA","K = 6",3,"Cluster4",0.99995
"5483","ENPCA08","ENP","CA","K = 6",3,"Cluster4",0.143996
"5484","ENPCA09","ENP","CA","K = 6",3,"Cluster4",0.15015
"5485","ENPOR10","ENP","OR","K = 6",3,"Cluster4",0.149887
"5486","ENPOR11","ENP","OR","K = 6",3,"Cluster4",0.29293
"5487","ENPOR12","ENP","OR","K = 6",3,"Cluster4",0.112952
"5488","ENPOR13","ENP","OR","K = 6",3,"Cluster4",1e-05
"5489","ENPWA14","ENP","WA","K = 6",3,"Cluster4",1e-05
"5490","ENPWA15","ENP","WA","K = 6",3,"Cluster4",0.17475
"5491","ENPAK19","ENP","AK","K = 6",4,"Cluster4",0.111233
"5492","ENPAK20","ENP","AK","K = 6",4,"Cluster4",0.082178
"5493","ENPAK21","ENP","AK","K = 6",4,"Cluster4",1e-05
"5494","ENPAK22","ENP","AK","K = 6",4,"Cluster4",1e-05
"5495","ENPAK23","ENP","AK","K = 6",4,"Cluster4",0.043935
"5496","ENPAK24","ENP","AK","K = 6",4,"Cluster4",1e-05
"5497","ENPAK25","ENP","AK","K = 6",4,"Cluster4",0.191249
"5498","ENPAK26","ENP","AK","K = 6",4,"Cluster4",0.08277
"5499","ENPAK27","ENP","AK","K = 6",4,"Cluster4",0.99995
"5500","ENPAK28","ENP","AK","K = 6",4,"Cluster4",1e-05
"5501","ENPAK29","ENP","AK","K = 6",4,"Cluster4",1e-05
"5502","ENPAK30","ENP","AK","K = 6",4,"Cluster4",0.075074
"5503","ENPBC16","ENP","BC","K = 6",4,"Cluster4",1e-05
"5504","ENPBC17","ENP","BC","K = 6",4,"Cluster4",1e-05
"5505","ENPBC18","ENP","BC","K = 6",4,"Cluster4",0.99995
"5506","ENPCA01","ENP","CA","K = 6",4,"Cluster4",1e-05
"5507","ENPCA02","ENP","CA","K = 6",4,"Cluster4",1e-05
"5508","ENPCA03","ENP","CA","K = 6",4,"Cluster4",1e-05
"5509","ENPCA04","ENP","CA","K = 6",4,"Cluster4",0.024159
"5510","ENPCA05","ENP","CA","K = 6",4,"Cluster4",1e-05
"5511","ENPCA06","ENP","CA","K = 6",4,"Cluster4",1e-05
"5512","ENPCA07","ENP","CA","K = 6",4,"Cluster4",1e-05
"5513","ENPCA08","ENP","CA","K = 6",4,"Cluster4",0.036277
"5514","ENPCA09","ENP","CA","K = 6",4,"Cluster4",1e-05
"5515","ENPOR10","ENP","OR","K = 6",4,"Cluster4",1e-05
"5516","ENPOR11","ENP","OR","K = 6",4,"Cluster4",1e-05
"5517","ENPOR12","ENP","OR","K = 6",4,"Cluster4",1e-05
"5518","ENPOR13","ENP","OR","K = 6",4,"Cluster4",1e-05
"5519","ENPWA14","ENP","WA","K = 6",4,"Cluster4",1e-05
"5520","ENPWA15","ENP","WA","K = 6",4,"Cluster4",0.070009
"5521","ENPAK19","ENP","AK","K = 6",5,"Cluster4",0.066474
"5522","ENPAK20","ENP","AK","K = 6",5,"Cluster4",0.040629
"5523","ENPAK21","ENP","AK","K = 6",5,"Cluster4",1e-05
"5524","ENPAK22","ENP","AK","K = 6",5,"Cluster4",1e-05
"5525","ENPAK23","ENP","AK","K = 6",5,"Cluster4",0.066301
"5526","ENPAK24","ENP","AK","K = 6",5,"Cluster4",0.096225
"5527","ENPAK25","ENP","AK","K = 6",5,"Cluster4",0.045597
"5528","ENPAK26","ENP","AK","K = 6",5,"Cluster4",1e-05
"5529","ENPAK27","ENP","AK","K = 6",5,"Cluster4",1e-05
"5530","ENPAK28","ENP","AK","K = 6",5,"Cluster4",1e-05
"5531","ENPAK29","ENP","AK","K = 6",5,"Cluster4",0.011614
"5532","ENPAK30","ENP","AK","K = 6",5,"Cluster4",0.043751
"5533","ENPBC16","ENP","BC","K = 6",5,"Cluster4",1e-05
"5534","ENPBC17","ENP","BC","K = 6",5,"Cluster4",1e-05
"5535","ENPBC18","ENP","BC","K = 6",5,"Cluster4",1e-05
"5536","ENPCA01","ENP","CA","K = 6",5,"Cluster4",1e-05
"5537","ENPCA02","ENP","CA","K = 6",5,"Cluster4",1e-05
"5538","ENPCA03","ENP","CA","K = 6",5,"Cluster4",1e-05
"5539","ENPCA04","ENP","CA","K = 6",5,"Cluster4",1e-05
"5540","ENPCA05","ENP","CA","K = 6",5,"Cluster4",1e-05
"5541","ENPCA06","ENP","CA","K = 6",5,"Cluster4",0.116233
"5542","ENPCA07","ENP","CA","K = 6",5,"Cluster4",1e-05
"5543","ENPCA08","ENP","CA","K = 6",5,"Cluster4",0.99995
"5544","ENPCA09","ENP","CA","K = 6",5,"Cluster4",1e-05
"5545","ENPOR10","ENP","OR","K = 6",5,"Cluster4",0.250642
"5546","ENPOR11","ENP","OR","K = 6",5,"Cluster4",1e-05
"5547","ENPOR12","ENP","OR","K = 6",5,"Cluster4",1e-05
"5548","ENPOR13","ENP","OR","K = 6",5,"Cluster4",0.999945
"5549","ENPWA14","ENP","WA","K = 6",5,"Cluster4",0.99995
"5550","ENPWA15","ENP","WA","K = 6",5,"Cluster4",1e-05
"5551","ENPAK19","ENP","AK","K = 6",6,"Cluster4",0.135293
"5552","ENPAK20","ENP","AK","K = 6",6,"Cluster4",0.99995
"5553","ENPAK21","ENP","AK","K = 6",6,"Cluster4",1e-05
"5554","ENPAK22","ENP","AK","K = 6",6,"Cluster4",0.177574
"5555","ENPAK23","ENP","AK","K = 6",6,"Cluster4",1e-05
"5556","ENPAK24","ENP","AK","K = 6",6,"Cluster4",1e-05
"5557","ENPAK25","ENP","AK","K = 6",6,"Cluster4",1e-05
"5558","ENPAK26","ENP","AK","K = 6",6,"Cluster4",0.088755
"5559","ENPAK27","ENP","AK","K = 6",6,"Cluster4",0.141831
"5560","ENPAK28","ENP","AK","K = 6",6,"Cluster4",1e-05
"5561","ENPAK29","ENP","AK","K = 6",6,"Cluster4",0.124934
"5562","ENPAK30","ENP","AK","K = 6",6,"Cluster4",0.114869
"5563","ENPBC16","ENP","BC","K = 6",6,"Cluster4",0.151837
"5564","ENPBC17","ENP","BC","K = 6",6,"Cluster4",1e-05
"5565","ENPBC18","ENP","BC","K = 6",6,"Cluster4",1e-05
"5566","ENPCA01","ENP","CA","K = 6",6,"Cluster4",1e-05
"5567","ENPCA02","ENP","CA","K = 6",6,"Cluster4",1e-05
"5568","ENPCA03","ENP","CA","K = 6",6,"Cluster4",1e-05
"5569","ENPCA04","ENP","CA","K = 6",6,"Cluster4",0.147464
"5570","ENPCA05","ENP","CA","K = 6",6,"Cluster4",1e-05
"5571","ENPCA06","ENP","CA","K = 6",6,"Cluster4",1e-05
"5572","ENPCA07","ENP","CA","K = 6",6,"Cluster4",1e-05
"5573","ENPCA08","ENP","CA","K = 6",6,"Cluster4",0.239197
"5574","ENPCA09","ENP","CA","K = 6",6,"Cluster4",0.143135
"5575","ENPOR10","ENP","OR","K = 6",6,"Cluster4",0.284642
"5576","ENPOR11","ENP","OR","K = 6",6,"Cluster4",0.100046
"5577","ENPOR12","ENP","OR","K = 6",6,"Cluster4",1.9e-05
"5578","ENPOR13","ENP","OR","K = 6",6,"Cluster4",0.99995
"5579","ENPWA14","ENP","WA","K = 6",6,"Cluster4",0.99995
"5580","ENPWA15","ENP","WA","K = 6",6,"Cluster4",1e-05
"5581","ENPAK19","ENP","AK","K = 6",7,"Cluster4",0.041581
"5582","ENPAK20","ENP","AK","K = 6",7,"Cluster4",0.061622
"5583","ENPAK21","ENP","AK","K = 6",7,"Cluster4",1e-05
"5584","ENPAK22","ENP","AK","K = 6",7,"Cluster4",0.118432
"5585","ENPAK23","ENP","AK","K = 6",7,"Cluster4",0.086134
"5586","ENPAK24","ENP","AK","K = 6",7,"Cluster4",1e-05
"5587","ENPAK25","ENP","AK","K = 6",7,"Cluster4",1e-05
"5588","ENPAK26","ENP","AK","K = 6",7,"Cluster4",1e-05
