"","SampleId","PopId","SubPopId","K","run","variable","value"
"7644","GOC086","GOC",NA,"K = 6",3,"Cluster2",1e-05
"7645","GOC091","GOC",NA,"K = 6",3,"Cluster2",1e-05
"7646","GOC100","GOC",NA,"K = 6",3,"Cluster2",1e-05
"7647","GOC111","GOC",NA,"K = 6",3,"Cluster2",1e-05
"7648","GOC112","GOC",NA,"K = 6",3,"Cluster2",1e-05
"7649","GOC116","GOC",NA,"K = 6",3,"Cluster2",1e-05
"7650","GOC125","GOC",NA,"K = 6",3,"Cluster2",1e-05
"7651","ENPAK19","ENP","AK","K = 6",4,"Cluster2",0.118339
"7652","ENPAK20","ENP","AK","K = 6",4,"Cluster2",0.153002
"7653","ENPAK21","ENP","AK","K = 6",4,"Cluster2",0.139384
"7654","ENPAK22","ENP","AK","K = 6",4,"Cluster2",1e-05
"7655","ENPAK23","ENP","AK","K = 6",4,"Cluster2",1e-05
"7656","ENPAK24","ENP","AK","K = 6",4,"Cluster2",1e-05
"7657","ENPAK25","ENP","AK","K = 6",4,"Cluster2",0.99995
"7658","ENPAK26","ENP","AK","K = 6",4,"Cluster2",0.126716
"7659","ENPAK27","ENP","AK","K = 6",4,"Cluster2",0.99995
"7660","ENPAK28","ENP","AK","K = 6",4,"Cluster2",1e-05
"7661","ENPAK29","ENP","AK","K = 6",4,"Cluster2",0.142703
"7662","ENPAK30","ENP","AK","K = 6",4,"Cluster2",0.05784
"7663","ENPBC16","ENP","BC","K = 6",4,"Cluster2",0.072102
"7664","ENPBC17","ENP","BC","K = 6",4,"Cluster2",0.058574
"7665","ENPBC18","ENP","BC","K = 6",4,"Cluster2",1e-05
"7666","ENPCA01","ENP","CA","K = 6",4,"Cluster2",1e-05
"7667","ENPCA02","ENP","CA","K = 6",4,"Cluster2",1e-05
"7668","ENPCA03","ENP","CA","K = 6",4,"Cluster2",1e-05
"7669","ENPCA04","ENP","CA","K = 6",4,"Cluster2",1e-05
"7670","ENPCA05","ENP","CA","K = 6",4,"Cluster2",1e-05
"7671","ENPCA06","ENP","CA","K = 6",4,"Cluster2",0.095814
"7672","ENPCA07","ENP","CA","K = 6",4,"Cluster2",1e-05
"7673","ENPCA08","ENP","CA","K = 6",4,"Cluster2",0.001912
"7674","ENPCA09","ENP","CA","K = 6",4,"Cluster2",0.070905
"7675","ENPOR10","ENP","OR","K = 6",4,"Cluster2",0.094527
"7676","ENPOR11","ENP","OR","K = 6",4,"Cluster2",1e-05
"7677","ENPOR12","ENP","OR","K = 6",4,"Cluster2",0.99995
"7678","ENPOR13","ENP","OR","K = 6",4,"Cluster2",1e-05
"7679","ENPWA14","ENP","WA","K = 6",4,"Cluster2",1e-05
"7680","ENPWA15","ENP","WA","K = 6",4,"Cluster2",0.111933
"7681","GOC002","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7682","GOC006","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7683","GOC010","GOC",NA,"K = 6",4,"Cluster2",0.037983
"7684","GOC025","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7685","GOC038","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7686","GOC050","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7687","GOC053","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7688","GOC063","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7689","GOC068","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7690","GOC071","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7691","GOC077","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7692","GOC080","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7693","GOC082","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7694","GOC086","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7695","GOC091","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7696","GOC100","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7697","GOC111","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7698","GOC112","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7699","GOC116","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7700","GOC125","GOC",NA,"K = 6",4,"Cluster2",1e-05
"7701","ENPAK19","ENP","AK","K = 6",5,"Cluster2",0.27447
"7702","ENPAK20","ENP","AK","K = 6",5,"Cluster2",0.247529
"7703","ENPAK21","ENP","AK","K = 6",5,"Cluster2",0.289708
"7704","ENPAK22","ENP","AK","K = 6",5,"Cluster2",1e-05
"7705","ENPAK23","ENP","AK","K = 6",5,"Cluster2",1e-05
"7706","ENPAK24","ENP","AK","K = 6",5,"Cluster2",1e-05
"7707","ENPAK25","ENP","AK","K = 6",5,"Cluster2",1e-05
"7708","ENPAK26","ENP","AK","K = 6",5,"Cluster2",0.178142
"7709","ENPAK27","ENP","AK","K = 6",5,"Cluster2",0.28668
"7710","ENPAK28","ENP","AK","K = 6",5,"Cluster2",0.99995
"7711","ENPAK29","ENP","AK","K = 6",5,"Cluster2",0.99995
"7712","ENPAK30","ENP","AK","K = 6",5,"Cluster2",0.99995
"7713","ENPBC16","ENP","BC","K = 6",5,"Cluster2",0.228774
"7714","ENPBC17","ENP","BC","K = 6",5,"Cluster2",0.232147
"7715","ENPBC18","ENP","BC","K = 6",5,"Cluster2",1e-05
"7716","ENPCA01","ENP","CA","K = 6",5,"Cluster2",0.15983
"7717","ENPCA02","ENP","CA","K = 6",5,"Cluster2",1e-05
"7718","ENPCA03","ENP","CA","K = 6",5,"Cluster2",1e-05
"7719","ENPCA04","ENP","CA","K = 6",5,"Cluster2",0.235217
"7720","ENPCA05","ENP","CA","K = 6",5,"Cluster2",1e-05
"7721","ENPCA06","ENP","CA","K = 6",5,"Cluster2",0.292263
"7722","ENPCA07","ENP","CA","K = 6",5,"Cluster2",0.290627
"7723","ENPCA08","ENP","CA","K = 6",5,"Cluster2",1e-05
"7724","ENPCA09","ENP","CA","K = 6",5,"Cluster2",0.115697
"7725","ENPOR10","ENP","OR","K = 6",5,"Cluster2",0.17558
"7726","ENPOR11","ENP","OR","K = 6",5,"Cluster2",1e-05
"7727","ENPOR12","ENP","OR","K = 6",5,"Cluster2",0.99995
"7728","ENPOR13","ENP","OR","K = 6",5,"Cluster2",1e-05
"7729","ENPWA14","ENP","WA","K = 6",5,"Cluster2",1e-05
"7730","ENPWA15","ENP","WA","K = 6",5,"Cluster2",0.184423
"7731","GOC002","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7732","GOC006","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7733","GOC010","GOC",NA,"K = 6",5,"Cluster2",0.121551
"7734","GOC025","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7735","GOC038","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7736","GOC050","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7737","GOC053","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7738","GOC063","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7739","GOC068","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7740","GOC071","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7741","GOC077","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7742","GOC080","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7743","GOC082","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7744","GOC086","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7745","GOC091","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7746","GOC100","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7747","GOC111","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7748","GOC112","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7749","GOC116","GOC",NA,"K = 6",5,"Cluster2",1e-05
"7750","GOC125","GOC",NA,"K = 6",5,"Cluster2",2e-05
"7751","ENPAK19","ENP","AK","K = 6",6,"Cluster2",1e-05
"7752","ENPAK20","ENP","AK","K = 6",6,"Cluster2",1e-05
"7753","ENPAK21","ENP","AK","K = 6",6,"Cluster2",1e-05
"7754","ENPAK22","ENP","AK","K = 6",6,"Cluster2",1e-05
"7755","ENPAK23","ENP","AK","K = 6",6,"Cluster2",1e-05
"7756","ENPAK24","ENP","AK","K = 6",6,"Cluster2",0.017893
"7757","ENPAK25","ENP","AK","K = 6",6,"Cluster2",0.012095
"7758","ENPAK26","ENP","AK","K = 6",6,"Cluster2",1e-05
"7759","ENPAK27","ENP","AK","K = 6",6,"Cluster2",1e-05
"7760","ENPAK28","ENP","AK","K = 6",6,"Cluster2",1e-05
"7761","ENPAK29","ENP","AK","K = 6",6,"Cluster2",0.006659
"7762","ENPAK30","ENP","AK","K = 6",6,"Cluster2",1e-05
"7763","ENPBC16","ENP","BC","K = 6",6,"Cluster2",1e-05
"7764","ENPBC17","ENP","BC","K = 6",6,"Cluster2",1e-05
"7765","ENPBC18","ENP","BC","K = 6",6,"Cluster2",1e-05
"7766","ENPCA01","ENP","CA","K = 6",6,"Cluster2",0.104359
"7767","ENPCA02","ENP","CA","K = 6",6,"Cluster2",1e-05
"7768","ENPCA03","ENP","CA","K = 6",6,"Cluster2",1e-05
"7769","ENPCA04","ENP","CA","K = 6",6,"Cluster2",1e-05
"7770","ENPCA05","ENP","CA","K = 6",6,"Cluster2",0.073004
"7771","ENPCA06","ENP","CA","K = 6",6,"Cluster2",1e-05
"7772","ENPCA07","ENP","CA","K = 6",6,"Cluster2",1e-05
"7773","ENPCA08","ENP","CA","K = 6",6,"Cluster2",1e-05
"7774","ENPCA09","ENP","CA","K = 6",6,"Cluster2",0.482814
"7775","ENPOR10","ENP","OR","K = 6",6,"Cluster2",1e-05
"7776","ENPOR11","ENP","OR","K = 6",6,"Cluster2",1e-05
"7777","ENPOR12","ENP","OR","K = 6",6,"Cluster2",1e-05
"7778","ENPOR13","ENP","OR","K = 6",6,"Cluster2",1e-05
"7779","ENPWA14","ENP","WA","K = 6",6,"Cluster2",1e-05
"7780","ENPWA15","ENP","WA","K = 6",6,"Cluster2",1e-05
"7781","GOC002","GOC",NA,"K = 6",6,"Cluster2",1e-05
"7782","GOC006","GOC",NA,"K = 6",6,"Cluster2",1e-05
"7783","GOC010","GOC",NA,"K = 6",6,"Cluster2",0.355096
"7784","GOC025","GOC",NA,"K = 6",6,"Cluster2",1e-05
"7785","GOC038","GOC",NA,"K = 6",6,"Cluster2",0.99995
"7786","GOC050","GOC",NA,"K = 6",6,"Cluster2",0.99995
"7787","GOC053","GOC",NA,"K = 6",6,"Cluster2",1e-05
"7788","GOC063","GOC",NA,"K = 6",6,"Cluster2",0.99995
"7789","GOC068","GOC",NA,"K = 6",6,"Cluster2",0.99995
"7790","GOC071","GOC",NA,"K = 6",6,"Cluster2",1e-05
"7791","GOC077","GOC",NA,"K = 6",6,"Cluster2",0.99995
"7792","GOC080","GOC",NA,"K = 6",6,"Cluster2",1e-05
"7793","GOC082","GOC",NA,"K = 6",6,"Cluster2",0.99995
"7794","GOC086","GOC",NA,"K = 6",6,"Cluster2",0.99995
"7795","GOC091","GOC",NA,"K = 6",6,"Cluster2",0.590667
"7796","GOC100","GOC",NA,"K = 6",6,"Cluster2",0.99995
"7797","GOC111","GOC",NA,"K = 6",6,"Cluster2",1e-05
"7798","GOC112","GOC",NA,"K = 6",6,"Cluster2",0.99995
"7799","GOC116","GOC",NA,"K = 6",6,"Cluster2",0.99995
"7800","GOC125","GOC",NA,"K = 6",6,"Cluster2",0.52428
"7801","ENPAK19","ENP","AK","K = 6",7,"Cluster2",0.659039
"7802","ENPAK20","ENP","AK","K = 6",7,"Cluster2",0.650711
"7803","ENPAK21","ENP","AK","K = 6",7,"Cluster2",0.99995
"7804","ENPAK22","ENP","AK","K = 6",7,"Cluster2",0.99995
"7805","ENPAK23","ENP","AK","K = 6",7,"Cluster2",1e-05
"7806","ENPAK24","ENP","AK","K = 6",7,"Cluster2",0.563922
"7807","ENPAK25","ENP","AK","K = 6",7,"Cluster2",0.99995
"7808","ENPAK26","ENP","AK","K = 6",7,"Cluster2",0.583718
"7809","ENPAK27","ENP","AK","K = 6",7,"Cluster2",0.99995
"7810","ENPAK28","ENP","AK","K = 6",7,"Cluster2",0.99995
"7811","ENPAK29","ENP","AK","K = 6",7,"Cluster2",0.99995
"7812","ENPAK30","ENP","AK","K = 6",7,"Cluster2",1e-05
"7813","ENPBC16","ENP","BC","K = 6",7,"Cluster2",0.60996
"7814","ENPBC17","ENP","BC","K = 6",7,"Cluster2",1e-05
"7815","ENPBC18","ENP","BC","K = 6",7,"Cluster2",0.598322
"7816","ENPCA01","ENP","CA","K = 6",7,"Cluster2",1e-05
"7817","ENPCA02","ENP","CA","K = 6",7,"Cluster2",1e-05
"7818","ENPCA03","ENP","CA","K = 6",7,"Cluster2",1e-05
"7819","ENPCA04","ENP","CA","K = 6",7,"Cluster2",1e-05
"7820","ENPCA05","ENP","CA","K = 6",7,"Cluster2",1e-05
"7821","ENPCA06","ENP","CA","K = 6",7,"Cluster2",0.510842
"7822","ENPCA07","ENP","CA","K = 6",7,"Cluster2",0.658454
"7823","ENPCA08","ENP","CA","K = 6",7,"Cluster2",0.402529
"7824","ENPCA09","ENP","CA","K = 6",7,"Cluster2",0.288119
"7825","ENPOR10","ENP","OR","K = 6",7,"Cluster2",0.511568
"7826","ENPOR11","ENP","OR","K = 6",7,"Cluster2",0.643022
"7827","ENPOR12","ENP","OR","K = 6",7,"Cluster2",1e-05
"7828","ENPOR13","ENP","OR","K = 6",7,"Cluster2",1e-05
"7829","ENPWA14","ENP","WA","K = 6",7,"Cluster2",1e-05
"7830","ENPWA15","ENP","WA","K = 6",7,"Cluster2",0.491915
"7831","GOC002","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7832","GOC006","GOC",NA,"K = 6",7,"Cluster2",1.6e-05
"7833","GOC010","GOC",NA,"K = 6",7,"Cluster2",0.284797
"7834","GOC025","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7835","GOC038","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7836","GOC050","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7837","GOC053","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7838","GOC063","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7839","GOC068","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7840","GOC071","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7841","GOC077","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7842","GOC080","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7843","GOC082","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7844","GOC086","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7845","GOC091","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7846","GOC100","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7847","GOC111","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7848","GOC112","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7849","GOC116","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7850","GOC125","GOC",NA,"K = 6",7,"Cluster2",1e-05
"7851","ENPAK19","ENP","AK","K = 6",8,"Cluster2",0.452926
"7852","ENPAK20","ENP","AK","K = 6",8,"Cluster2",0.500045
"7853","ENPAK21","ENP","AK","K = 6",8,"Cluster2",0.450542
"7854","ENPAK22","ENP","AK","K = 6",8,"Cluster2",0.423331
"7855","ENPAK23","ENP","AK","K = 6",8,"Cluster2",0.457497
"7856","ENPAK24","ENP","AK","K = 6",8,"Cluster2",0.99995
"7857","ENPAK25","ENP","AK","K = 6",8,"Cluster2",0.99995
"7858","ENPAK26","ENP","AK","K = 6",8,"Cluster2",0.99995
"7859","ENPAK27","ENP","AK","K = 6",8,"Cluster2",0.461286
"7860","ENPAK28","ENP","AK","K = 6",8,"Cluster2",1e-05
"7861","ENPAK29","ENP","AK","K = 6",8,"Cluster2",0.466536
"7862","ENPAK30","ENP","AK","K = 6",8,"Cluster2",1e-05
"7863","ENPBC16","ENP","BC","K = 6",8,"Cluster2",0.443208
"7864","ENPBC17","ENP","BC","K = 6",8,"Cluster2",1e-05
"7865","ENPBC18","ENP","BC","K = 6",8,"Cluster2",0.455387
"7866","ENPCA01","ENP","CA","K = 6",8,"Cluster2",0.224843
"7867","ENPCA02","ENP","CA","K = 6",8,"Cluster2",0.99995
"7868","ENPCA03","ENP","CA","K = 6",8,"Cluster2",0.99995
"7869","ENPCA04","ENP","CA","K = 6",8,"Cluster2",0.286748
"7870","ENPCA05","ENP","CA","K = 6",8,"Cluster2",1e-05
"7871","ENPCA06","ENP","CA","K = 6",8,"Cluster2",1e-05
"7872","ENPCA07","ENP","CA","K = 6",8,"Cluster2",1e-05
"7873","ENPCA08","ENP","CA","K = 6",8,"Cluster2",1e-05
"7874","ENPCA09","ENP","CA","K = 6",8,"Cluster2",0.286067
"7875","ENPOR10","ENP","OR","K = 6",8,"Cluster2",0.32877
"7876","ENPOR11","ENP","OR","K = 6",8,"Cluster2",0.368277
"7877","ENPOR12","ENP","OR","K = 6",8,"Cluster2",0.99995
"7878","ENPOR13","ENP","OR","K = 6",8,"Cluster2",1e-05
"7879","ENPWA14","ENP","WA","K = 6",8,"Cluster2",1e-05
"7880","ENPWA15","ENP","WA","K = 6",8,"Cluster2",1e-05
"7881","GOC002","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7882","GOC006","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7883","GOC010","GOC",NA,"K = 6",8,"Cluster2",0.165264
"7884","GOC025","GOC",NA,"K = 6",8,"Cluster2",1.1e-05
"7885","GOC038","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7886","GOC050","GOC",NA,"K = 6",8,"Cluster2",1.3e-05
"7887","GOC053","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7888","GOC063","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7889","GOC068","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7890","GOC071","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7891","GOC077","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7892","GOC080","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7893","GOC082","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7894","GOC086","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7895","GOC091","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7896","GOC100","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7897","GOC111","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7898","GOC112","GOC",NA,"K = 6",8,"Cluster2",1.2e-05
"7899","GOC116","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7900","GOC125","GOC",NA,"K = 6",8,"Cluster2",1e-05
"7901","ENPAK19","ENP","AK","K = 6",9,"Cluster2",1e-05
"7902","ENPAK20","ENP","AK","K = 6",9,"Cluster2",1e-05
"7903","ENPAK21","ENP","AK","K = 6",9,"Cluster2",0.01153
"7904","ENPAK22","ENP","AK","K = 6",9,"Cluster2",1e-05
"7905","ENPAK23","ENP","AK","K = 6",9,"Cluster2",1e-05
"7906","ENPAK24","ENP","AK","K = 6",9,"Cluster2",1e-05
"7907","ENPAK25","ENP","AK","K = 6",9,"Cluster2",1e-05
"7908","ENPAK26","ENP","AK","K = 6",9,"Cluster2",1e-05
"7909","ENPAK27","ENP","AK","K = 6",9,"Cluster2",1e-05
"7910","ENPAK28","ENP","AK","K = 6",9,"Cluster2",1e-05
"7911","ENPAK29","ENP","AK","K = 6",9,"Cluster2",0.001836
"7912","ENPAK30","ENP","AK","K = 6",9,"Cluster2",1e-05
"7913","ENPBC16","ENP","BC","K = 6",9,"Cluster2",1e-05
"7914","ENPBC17","ENP","BC","K = 6",9,"Cluster2",1e-05
"7915","ENPBC18","ENP","BC","K = 6",9,"Cluster2",1e-05
"7916","ENPCA01","ENP","CA","K = 6",9,"Cluster2",0.179122
"7917","ENPCA02","ENP","CA","K = 6",9,"Cluster2",1e-05
"7918","ENPCA03","ENP","CA","K = 6",9,"Cluster2",1e-05
"7919","ENPCA04","ENP","CA","K = 6",9,"Cluster2",0.023845
"7920","ENPCA05","ENP","CA","K = 6",9,"Cluster2",1e-05
"7921","ENPCA06","ENP","CA","K = 6",9,"Cluster2",1e-05
"7922","ENPCA07","ENP","CA","K = 6",9,"Cluster2",1e-05
"7923","ENPCA08","ENP","CA","K = 6",9,"Cluster2",0.030855
"7924","ENPCA09","ENP","CA","K = 6",9,"Cluster2",1.4e-05
"7925","ENPOR10","ENP","OR","K = 6",9,"Cluster2",0.016837
"7926","ENPOR11","ENP","OR","K = 6",9,"Cluster2",0.006542
"7927","ENPOR12","ENP","OR","K = 6",9,"Cluster2",1e-05
"7928","ENPOR13","ENP","OR","K = 6",9,"Cluster2",1e-05
"7929","ENPWA14","ENP","WA","K = 6",9,"Cluster2",1e-05
"7930","ENPWA15","ENP","WA","K = 6",9,"Cluster2",0.018101
"7931","GOC002","GOC",NA,"K = 6",9,"Cluster2",0.99995
"7932","GOC006","GOC",NA,"K = 6",9,"Cluster2",1e-05
"7933","GOC010","GOC",NA,"K = 6",9,"Cluster2",0.049232
"7934","GOC025","GOC",NA,"K = 6",9,"Cluster2",1e-05
"7935","GOC038","GOC",NA,"K = 6",9,"Cluster2",1e-05
"7936","GOC050","GOC",NA,"K = 6",9,"Cluster2",0.99995
"7937","GOC053","GOC",NA,"K = 6",9,"Cluster2",0.99995
"7938","GOC063","GOC",NA,"K = 6",9,"Cluster2",1e-05
"7939","GOC068","GOC",NA,"K = 6",9,"Cluster2",1e-05
"7940","GOC071","GOC",NA,"K = 6",9,"Cluster2",0.999949
"7941","GOC077","GOC",NA,"K = 6",9,"Cluster2",1e-05
"7942","GOC080","GOC",NA,"K = 6",9,"Cluster2",1e-05
"7943","GOC082","GOC",NA,"K = 6",9,"Cluster2",1e-05
"7944","GOC086","GOC",NA,"K = 6",9,"Cluster2",1e-05
"7945","GOC091","GOC",NA,"K = 6",9,"Cluster2",0.99995
"7946","GOC100","GOC",NA,"K = 6",9,"Cluster2",0.99995
"7947","GOC111","GOC",NA,"K = 6",9,"Cluster2",1e-05
"7948","GOC112","GOC",NA,"K = 6",9,"Cluster2",0.279444
"7949","GOC116","GOC",NA,"K = 6",9,"Cluster2",0.314406
"7950","GOC125","GOC",NA,"K = 6",9,"Cluster2",1e-05
"7951","ENPAK19","ENP","AK","K = 6",10,"Cluster2",0.649408
"7952","ENPAK20","ENP","AK","K = 6",10,"Cluster2",0.99995
"7953","ENPAK21","ENP","AK","K = 6",10,"Cluster2",1e-05
"7954","ENPAK22","ENP","AK","K = 6",10,"Cluster2",0.576183
"7955","ENPAK23","ENP","AK","K = 6",10,"Cluster2",0.532198
"7956","ENPAK24","ENP","AK","K = 6",10,"Cluster2",0.49013
"7957","ENPAK25","ENP","AK","K = 6",10,"Cluster2",0.99995
"7958","ENPAK26","ENP","AK","K = 6",10,"Cluster2",1e-05
"7959","ENPAK27","ENP","AK","K = 6",10,"Cluster2",0.99995
"7960","ENPAK28","ENP","AK","K = 6",10,"Cluster2",0.99995
"7961","ENPAK29","ENP","AK","K = 6",10,"Cluster2",0.609101
"7962","ENPAK30","ENP","AK","K = 6",10,"Cluster2",0.541993
"7963","ENPBC16","ENP","BC","K = 6",10,"Cluster2",0.623979
"7964","ENPBC17","ENP","BC","K = 6",10,"Cluster2",1e-05
"7965","ENPBC18","ENP","BC","K = 6",10,"Cluster2",0.99995
"7966","ENPCA01","ENP","CA","K = 6",10,"Cluster2",0.386271
"7967","ENPCA02","ENP","CA","K = 6",10,"Cluster2",1e-05
"7968","ENPCA03","ENP","CA","K = 6",10,"Cluster2",1e-05
"7969","ENPCA04","ENP","CA","K = 6",10,"Cluster2",0.512339
"7970","ENPCA05","ENP","CA","K = 6",10,"Cluster2",0.411102
"7971","ENPCA06","ENP","CA","K = 6",10,"Cluster2",1e-05
"7972","ENPCA07","ENP","CA","K = 6",10,"Cluster2",0.514313
"7973","ENPCA08","ENP","CA","K = 6",10,"Cluster2",1e-05
"7974","ENPCA09","ENP","CA","K = 6",10,"Cluster2",0.225494
"7975","ENPOR10","ENP","OR","K = 6",10,"Cluster2",0.393188
"7976","ENPOR11","ENP","OR","K = 6",10,"Cluster2",1e-05
"7977","ENPOR12","ENP","OR","K = 6",10,"Cluster2",0.433473
"7978","ENPOR13","ENP","OR","K = 6",10,"Cluster2",1e-05
"7979","ENPWA14","ENP","WA","K = 6",10,"Cluster2",1e-05
"7980","ENPWA15","ENP","WA","K = 6",10,"Cluster2",0.46783
"7981","GOC002","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7982","GOC006","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7983","GOC010","GOC",NA,"K = 6",10,"Cluster2",0.25895
"7984","GOC025","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7985","GOC038","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7986","GOC050","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7987","GOC053","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7988","GOC063","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7989","GOC068","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7990","GOC071","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7991","GOC077","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7992","GOC080","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7993","GOC082","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7994","GOC086","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7995","GOC091","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7996","GOC100","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7997","GOC111","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7998","GOC112","GOC",NA,"K = 6",10,"Cluster2",1e-05
"7999","GOC116","GOC",NA,"K = 6",10,"Cluster2",1e-05
"8000","GOC125","GOC",NA,"K = 6",10,"Cluster2",1.2e-05
"8001","ENPAK19","ENP","AK","K = 6",1,"Cluster3",0.043171
"8002","ENPAK20","ENP","AK","K = 6",1,"Cluster3",0.035061
"8003","ENPAK21","ENP","AK","K = 6",1,"Cluster3",0.056332
"8004","ENPAK22","ENP","AK","K = 6",1,"Cluster3",0.045092
"8005","ENPAK23","ENP","AK","K = 6",1,"Cluster3",0.051971
"8006","ENPAK24","ENP","AK","K = 6",1,"Cluster3",0.05195
"8007","ENPAK25","ENP","AK","K = 6",1,"Cluster3",0.059948
"8008","ENPAK26","ENP","AK","K = 6",1,"Cluster3",1e-05
"8009","ENPAK27","ENP","AK","K = 6",1,"Cluster3",1e-05
"8010","ENPAK28","ENP","AK","K = 6",1,"Cluster3",1e-05
"8011","ENPAK29","ENP","AK","K = 6",1,"Cluster3",1e-05
"8012","ENPAK30","ENP","AK","K = 6",1,"Cluster3",0.045321
"8013","ENPBC16","ENP","BC","K = 6",1,"Cluster3",0.075618
"8014","ENPBC17","ENP","BC","K = 6",1,"Cluster3",0.99995
"8015","ENPBC18","ENP","BC","K = 6",1,"Cluster3",1e-05
"8016","ENPCA01","ENP","CA","K = 6",1,"Cluster3",0.048189
"8017","ENPCA02","ENP","CA","K = 6",1,"Cluster3",1e-05
"8018","ENPCA03","ENP","CA","K = 6",1,"Cluster3",1e-05
"8019","ENPCA04","ENP","CA","K = 6",1,"Cluster3",1e-05
"8020","ENPCA05","ENP","CA","K = 6",1,"Cluster3",0.089317
"8021","ENPCA06","ENP","CA","K = 6",1,"Cluster3",0.177237
"8022","ENPCA07","ENP","CA","K = 6",1,"Cluster3",0.004358
"8023","ENPCA08","ENP","CA","K = 6",1,"Cluster3",0.191088
"8024","ENPCA09","ENP","CA","K = 6",1,"Cluster3",0.046793
